"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PROSTATIC DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","PROSTATIC SIGNS, SYMPTOMS AND DISORDERS NEC","BENIGN PROSTATIC HYPERPLASIA",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PROSTATIC DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","PROSTATIC SIGNS, SYMPTOMS AND DISORDERS NEC","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PROSTATIC DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","","",12,6,534,540,546,546,1092,2.2,1.1,1.1,200,2.7
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","REPRODUCTIVE TRACT AND BREAST DISORDERS CONGENITAL","MALE REPRODUCTIVE TRACT DISORDERS CONGENITAL","PHIMOSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","REPRODUCTIVE TRACT AND BREAST DISORDERS CONGENITAL","MALE REPRODUCTIVE TRACT DISORDERS CONGENITAL","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","REPRODUCTIVE TRACT AND BREAST DISORDERS CONGENITAL","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","REPRODUCTIVE TRACT DISORDERS NEC","REPRODUCTIVE TRACT SIGNS AND SYMPTOMS NEC","GENITAL DISCHARGE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","REPRODUCTIVE TRACT DISORDERS NEC","REPRODUCTIVE TRACT SIGNS AND SYMPTOMS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","REPRODUCTIVE TRACT DISORDERS NEC","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS","ERECTION AND EJACULATION CONDITIONS AND DISORDERS","ERECTILE DYSFUNCTION",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS","ERECTION AND EJACULATION CONDITIONS AND DISORDERS","",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS NEC","SEXUAL DYSFUNCTION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","SEXUAL FUNCTION AND FERTILITY DISORDERS","","",6,2,540,544,546,546,1092,1.1,0.4,0.7,300,2.2
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS NEC","TESTICULAR PAIN",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS NEC","TESTICULAR SWELLING",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS NEC","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","TESTICULAR AND EPIDIDYMAL DISORDERS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","VULVOVAGINAL DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","VULVOVAGINAL DISORDERS NEC","VAGINAL HAEMORRHAGE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","VULVOVAGINAL DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","VULVOVAGINAL DISORDERS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","VULVOVAGINAL DISORDERS (EXCL INFECTIONS AND INFLAMMATIONS)","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"REPRODUCTIVE SYSTEM AND BREAST DISORDERS","","","",30,24,516,522,546,546,1092,5.5,4.4,1.1,125,2.5
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ALLERGIC CONDITIONS","ATOPIC DISORDERS","RHINITIS ALLERGIC",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ALLERGIC CONDITIONS","ATOPIC DISORDERS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ALLERGIC CONDITIONS","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BREATHING ABNORMALITIES","DYSPNOEA","DYSPNOEA EXACERBATED",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BREATHING ABNORMALITIES","DYSPNOEA","",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BREATHING ABNORMALITIES","","",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHIAL DISORDERS (EXCL NEOPLASMS)","BRONCHOSPASM AND OBSTRUCTION","ASTHMA",8,2,538,544,546,546,1092,1.5,0.4,1.1,400,3.1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHIAL DISORDERS (EXCL NEOPLASMS)","BRONCHOSPASM AND OBSTRUCTION","CHRONIC OBSTRUCTIVE AIRWAYS DISEASE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHIAL DISORDERS (EXCL NEOPLASMS)","BRONCHOSPASM AND OBSTRUCTION","CHRONIC OBSTRUCTIVE AIRWAYS DISEASE EXACERBATED",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHIAL DISORDERS (EXCL NEOPLASMS)","BRONCHOSPASM AND OBSTRUCTION","WHEEZING",2,6,544,540,546,546,1092,0.4,1.1,-0.7,33.3,2.2
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHIAL DISORDERS (EXCL NEOPLASMS)","BRONCHOSPASM AND OBSTRUCTION","",16,10,530,536,546,546,1092,2.9,1.8,1.1,160,2.5
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHIAL DISORDERS (EXCL NEOPLASMS)","","",16,10,530,536,546,546,1092,2.9,1.8,1.1,160,2.5
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHOSPASM AND OBSTRUCTION","CHRONIC OBSTRUCTIVE PULMONARY DISEASE","CHRONIC OBSTRUCTIVE AIRWAYS DISEASE EXACERBATED",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHOSPASM AND OBSTRUCTION","CHRONIC OBSTRUCTIVE PULMONARY DISEASE","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","BRONCHOSPASM AND OBSTRUCTION","","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","DYSPNOEAS","DYSPNOEA",20,18,526,528,546,546,1092,3.7,3.3,0.4,111.1,2.1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","DYSPNOEAS","DYSPNOEA EXERTIONAL",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","DYSPNOEAS","",22,18,524,528,546,546,1092,4,3.3,0.7,122.2,2.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","CARDIAC DISORDER SIGNS AND SYMPTOMS","","",22,18,524,528,546,546,1092,4,3.3,0.7,122.2,2.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","HEART FAILURES","LEFT VENTRICULAR FAILURES","PULMONARY OEDEMA",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","HEART FAILURES","LEFT VENTRICULAR FAILURES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","HEART FAILURES","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","LOWER RESPIRATORY TRACT DISORDERS (EXCL OBSTRUCTION AND INFECTION)","PARENCHYMAL LUNG DISORDERS NEC","INTERSTITIAL LUNG DISEASE",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","LOWER RESPIRATORY TRACT DISORDERS (EXCL OBSTRUCTION AND INFECTION)","PARENCHYMAL LUNG DISORDERS NEC","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","LOWER RESPIRATORY TRACT DISORDERS (EXCL OBSTRUCTION AND INFECTION)","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NEUROLOGICAL DISORDERS NEC","SPEECH AND LANGUAGE ABNORMALITIES","HOARSENESS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NEUROLOGICAL DISORDERS NEC","SPEECH AND LANGUAGE ABNORMALITIES","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NEUROLOGICAL DISORDERS NEC","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE SIGNS AND SYMPTOMS","PHARYNGOLARYNGEAL PAIN",8,4,538,542,546,546,1092,1.5,0.7,0.7,200,2.1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE SIGNS AND SYMPTOMS","",8,4,538,542,546,546,1092,1.5,0.7,0.7,200,2.1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ORAL SOFT TISSUE CONDITIONS","","",8,4,538,542,546,546,1092,1.5,0.7,0.7,200,2.1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","BREATH SOUNDS ABNORMAL","BREATH SOUNDS DECREASED",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","BREATH SOUNDS ABNORMAL","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PLEURAL DISORDERS","PNEUMOTHORAX AND PLEURAL EFFUSIONS NEC","PLEURAL EFFUSION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PLEURAL DISORDERS","PNEUMOTHORAX AND PLEURAL EFFUSIONS NEC","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PLEURAL DISORDERS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PULMONARY VASCULAR DISORDERS","PULMONARY HYPERTENSIONS","PULMONARY HYPERTENSION",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PULMONARY VASCULAR DISORDERS","PULMONARY HYPERTENSIONS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PULMONARY VASCULAR DISORDERS","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","BREATHING ABNORMALITIES","DYSPNOEA",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","BREATHING ABNORMALITIES","DYSPNOEA EXERTIONAL",8,6,538,540,546,546,1092,1.5,1.1,0.4,133.3,1.7
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","BREATHING ABNORMALITIES","HYPOVENTILATION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","BREATHING ABNORMALITIES","",14,6,532,540,546,546,1092,2.6,1.1,1.5,233.3,3.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","COUGHING AND ASSOCIATED SYMPTOMS","ALLERGIC COUGH",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","COUGHING AND ASSOCIATED SYMPTOMS","COUGH",8,20,538,526,546,546,1092,1.5,3.7,-2.2,40,4.5
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","COUGHING AND ASSOCIATED SYMPTOMS","",8,22,538,524,546,546,1092,1.5,4,-2.6,36.4,5.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","LOWER RESPIRATORY TRACT SIGNS AND SYMPTOMS","RALES",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","LOWER RESPIRATORY TRACT SIGNS AND SYMPTOMS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","RESPIRATORY TRACT DISORDERS NEC","RESPIRATORY TRACT CONGESTION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","RESPIRATORY TRACT DISORDERS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","UPPER RESPIRATORY TRACT SIGNS AND SYMPTOMS","CHOKING SENSATION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","UPPER RESPIRATORY TRACT SIGNS AND SYMPTOMS","UPPER RESPIRATORY TRACT CONGESTION",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","UPPER RESPIRATORY TRACT SIGNS AND SYMPTOMS","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY DISORDERS NEC","","",28,30,518,516,546,546,1092,5.1,5.5,-0.4,93.3,2.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","LARYNGEAL AND ADJACENT SITES DISORDERS NEC (EXCL INFECTIONS AND NEOPLASMS)","LARYNGEAL POLYP",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","LARYNGEAL AND ADJACENT SITES DISORDERS NEC (EXCL INFECTIONS AND NEOPLASMS)","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","NASAL CONGESTION AND INFLAMMATIONS","NASAL CONGESTION",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","NASAL CONGESTION AND INFLAMMATIONS","",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","NASAL DISORDERS NEC","EPISTAXIS",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","NASAL DISORDERS NEC","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","PARANASAL SINUS DISORDERS (EXCL INFECTIONS AND NEOPLASMS)","SINUS CONGESTION",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","PARANASAL SINUS DISORDERS (EXCL INFECTIONS AND NEOPLASMS)","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT DISORDERS (EXCL INFECTIONS)","","",16,8,530,538,546,546,1092,2.9,1.5,1.5,200,3.1
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT SIGNS AND SYMPTOMS","OROPHARYNGEAL PAIN","PHARYNGOLARYNGEAL PAIN",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT SIGNS AND SYMPTOMS","OROPHARYNGEAL PAIN","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","UPPER RESPIRATORY TRACT SIGNS AND SYMPTOMS","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","","","",110,90,436,456,546,546,1092,20.1,16.5,3.7,122.2,4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ALLERGIC CONDITIONS","URTICARIAS","URTICARIA",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ALLERGIC CONDITIONS","URTICARIAS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ALLERGIC CONDITIONS","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ANGIOEDEMA AND URTICARIA","ANGIOEDEMAS","ANGIONEUROTIC OEDEMA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ANGIOEDEMA AND URTICARIA","ANGIOEDEMAS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ANGIOEDEMA AND URTICARIA","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","CORNIFICATION AND DYSTROPHIC SKIN DISORDERS","HYPERKERATOSES","HYPERKERATOSIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","CORNIFICATION AND DYSTROPHIC SKIN DISORDERS","HYPERKERATOSES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","CORNIFICATION AND DYSTROPHIC SKIN DISORDERS","SKIN PRENEOPLASTIC CONDITIONS NEC","ACTINIC KERATOSIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","CORNIFICATION AND DYSTROPHIC SKIN DISORDERS","SKIN PRENEOPLASTIC CONDITIONS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","CORNIFICATION AND DYSTROPHIC SKIN DISORDERS","","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS AND ECZEMA","DERMATITIS","SKIN INFLAMMATION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS AND ECZEMA","DERMATITIS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS AND ECZEMA","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMAL AND EPIDERMAL CONDITIONS NEC","DRY SKIN",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMAL AND EPIDERMAL CONDITIONS NEC","SCAB",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMAL AND EPIDERMAL CONDITIONS NEC","SKIN DISCOLOURATION",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMAL AND EPIDERMAL CONDITIONS NEC","SKIN FISSURES",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMAL AND EPIDERMAL CONDITIONS NEC","SKIN LESION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMAL AND EPIDERMAL CONDITIONS NEC","",4,10,542,536,546,546,1092,0.7,1.8,-1.1,40,2.8
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","DERMATITIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","DERMATITIS ALLERGIC",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","DERMATITIS CONTACT",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","ECZEMA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","SEBORRHOEIC DERMATITIS",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","SKIN IRRITATION",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","DERMATITIS AND ECZEMA","",8,12,538,534,546,546,1092,1.5,2.2,-0.7,66.7,2.1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","ERYTHEMAS","ERYTHEMA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","ERYTHEMAS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","PAPULOSQUAMOUS CONDITIONS","RASH PAPULAR",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","PAPULOSQUAMOUS CONDITIONS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","PRURITUS NEC","PRURITUS",2,6,544,540,546,546,1092,0.4,1.1,-0.7,33.3,2.2
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","PRURITUS NEC","RASH PRURITIC",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"SKIN AND SUBCUTANEOUS TISSUE DISORDERS","EPIDERMAL AND DERMAL CONDITIONS","PRURITUS NEC","",4,8,542,538,546,546,1092,0.7,1.5,-0.7,50,2.1
