"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"Surgical and medical procedures","LENS THERAPEUTIC PROCEDURES","INTRAOCULAR LENS IMPLANT","LENS IMPLANT",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","LENS THERAPEUTIC PROCEDURES","INTRAOCULAR LENS IMPLANT","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","LENS THERAPEUTIC PROCEDURES","","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","PENILE THERAPEUTIC PROCEDURES","CIRCUMCISION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","PENILE THERAPEUTIC PROCEDURES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","PROSTATIC THERAPEUTIC PROCEDURES","PROSTATECTOMY",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","PROSTATIC THERAPEUTIC PROCEDURES","TRANSURETHRAL PROSTATECTOMY",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","PROSTATIC THERAPEUTIC PROCEDURES","",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","TESTICULAR AND SCROTAL THERAPEUTIC PROCEDURES","VARICOCELE EXCISION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","TESTICULAR AND SCROTAL THERAPEUTIC PROCEDURES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","MALE GENITAL TRACT THERAPEUTIC PROCEDURES","","",5,3,2597,2621,2602,2624,5226,0.2,0.1,0.1,1.7,1.5
"Surgical and medical procedures","MIDDLE EAR THERAPEUTIC PROCEDURES","TYMPANOPLASTY","MYRINGOPLASTY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","MIDDLE EAR THERAPEUTIC PROCEDURES","TYMPANOPLASTY","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","MIDDLE EAR THERAPEUTIC PROCEDURES","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","NERVOUS SYSTEM, SKULL AND SPINE THERAPEUTIC PROCEDURES","PERIPHERAL NERVE THERAPEUTIC PROCEDURES","PERIPHERAL NERVE DECOMPRESSION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","NERVOUS SYSTEM, SKULL AND SPINE THERAPEUTIC PROCEDURES","PERIPHERAL NERVE THERAPEUTIC PROCEDURES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","NERVOUS SYSTEM, SKULL AND SPINE THERAPEUTIC PROCEDURES","SPINE AND SPINAL CORD THERAPEUTIC PROCEDURES","SPINAL FUSION SURGERY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","NERVOUS SYSTEM, SKULL AND SPINE THERAPEUTIC PROCEDURES","SPINE AND SPINAL CORD THERAPEUTIC PROCEDURES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","NERVOUS SYSTEM, SKULL AND SPINE THERAPEUTIC PROCEDURES","","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Surgical and medical procedures","RENAL AND URINARY TRACT THERAPEUTIC PROCEDURES","BLADDER THERAPEUTIC PROCEDURES","BLADDER NECK OPERATION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","RENAL AND URINARY TRACT THERAPEUTIC PROCEDURES","BLADDER THERAPEUTIC PROCEDURES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","RENAL AND URINARY TRACT THERAPEUTIC PROCEDURES","THERAPEUTIC BLADDER CATHETERISATION","BLADDER CATHETERISATION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","RENAL AND URINARY TRACT THERAPEUTIC PROCEDURES","THERAPEUTIC BLADDER CATHETERISATION","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","RENAL AND URINARY TRACT THERAPEUTIC PROCEDURES","","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Surgical and medical procedures","RESPIRATORY TRACT THERAPEUTIC PROCEDURES","RESPIRATORY TRACT THERAPEUTIC PROCEDURES NEC","CONTINUOUS POSITIVE AIRWAY PRESSURE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","RESPIRATORY TRACT THERAPEUTIC PROCEDURES","RESPIRATORY TRACT THERAPEUTIC PROCEDURES NEC","OXYGEN SUPPLEMENTATION",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","RESPIRATORY TRACT THERAPEUTIC PROCEDURES","RESPIRATORY TRACT THERAPEUTIC PROCEDURES NEC","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","RESPIRATORY TRACT THERAPEUTIC PROCEDURES","","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","SOFT TISSUE THERAPEUTIC PROCEDURES","SOFT TISSUE THERAPEUTIC PROCEDURES NEC","LIPOMA EXCISION",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Surgical and medical procedures","SOFT TISSUE THERAPEUTIC PROCEDURES","SOFT TISSUE THERAPEUTIC PROCEDURES NEC","",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Surgical and medical procedures","SOFT TISSUE THERAPEUTIC PROCEDURES","TENDON THERAPEUTIC PROCEDURES","TENDON SHEATH LESION EXCISION",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","SOFT TISSUE THERAPEUTIC PROCEDURES","TENDON THERAPEUTIC PROCEDURES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","SOFT TISSUE THERAPEUTIC PROCEDURES","","",3,0,2599,2624,2602,2624,5226,0.1,0,0.1,0,2.1
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","DIETARY AND NUTRITIONAL THERAPIES","MEDICAL DIET",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","DIETARY AND NUTRITIONAL THERAPIES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","PROPHYLACTIC PROCEDURES NEC","ROUTINE HEALTH MAINTENANCE",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","PROPHYLACTIC PROCEDURES NEC","",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","BALNEOTHERAPY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","DIABETES MELLITUS MANAGEMENT",44,76,2558,2548,2602,2624,5226,1.7,2.9,-1.2,0.6,6.9
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","INFUSION",9,11,2593,2613,2602,2624,5226,0.3,0.4,-0.1,0.8,1.8
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","LITHOTRIPSY",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","MASSAGE",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","MEDICAL DEVICE IMPLANTATION",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","PHYSIOTHERAPY",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","POLYPECTOMY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","REHABILITATION THERAPY",10,12,2592,2612,2602,2624,5226,0.4,0.5,-0.1,0.8,1.9
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","STENT PLACEMENT",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","SURGERY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","WEIGHT CONTROL",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","THERAPEUTIC PROCEDURES NEC","",70,109,2532,2515,2602,2624,5226,2.7,4.2,-1.5,0.6,7
"Surgical and medical procedures","THERAPEUTIC PROCEDURES AND SUPPORTIVE CARE NEC","","",73,112,2529,2512,2602,2624,5226,2.8,4.3,-1.5,0.7,6.9
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","ARTERIAL BYPASS OPERATION",5,3,2597,2621,2602,2624,5226,0.2,0.1,0.1,1.7,1.5
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","ARTERIAL REPAIR",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","ARTERIAL STENT INSERTION",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","ARTERIAL THERAPEUTIC PROCEDURE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","CAROTID ENDARTERECTOMY",10,13,2592,2611,2602,2624,5226,0.4,0.5,-0.1,0.8,2
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","CORONARY ANGIOPLASTY",27,31,2575,2593,2602,2624,5226,1,1.2,-0.1,0.9,2.4
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","CORONARY ARTERIAL STENT INSERTION",33,42,2569,2582,2602,2624,5226,1.3,1.6,-0.3,0.8,2.9
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","CORONARY ARTERY SURGERY",42,54,2560,2570,2602,2624,5226,1.6,2.1,-0.4,0.8,3.2
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","CORONARY REVASCULARISATION",17,22,2585,2602,2602,2624,5226,0.7,0.8,-0.2,0.8,2.4
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","ENDARTERECTOMY",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","PERIPHERAL ARTERY ANGIOPLASTY",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","THROMBOENDARTERECTOMY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","ARTERIAL THERAPEUTIC PROCEDURES (EXCL AORTIC)","",143,172,2459,2452,2602,2624,5226,5.5,6.6,-1.1,0.8,4.4
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","VASCULAR THERAPEUTIC PROCEDURES NEC","ANGIOPLASTY",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","VASCULAR THERAPEUTIC PROCEDURES NEC","PERIPHERAL REVASCULARISATION",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","VASCULAR THERAPEUTIC PROCEDURES NEC","THROMBECTOMY",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","VASCULAR THERAPEUTIC PROCEDURES NEC","VASODILATION PROCEDURE",6,11,2596,2613,2602,2624,5226,0.2,0.4,-0.2,0.6,2.3
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","VASCULAR THERAPEUTIC PROCEDURES NEC","",12,16,2590,2608,2602,2624,5226,0.5,0.6,-0.1,0.8,2.2
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES","","",155,188,2447,2436,2602,2624,5226,6,7.2,-1.2,0.8,4.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES NEC","THROMBOEMBOLECTOMY","EMBOLECTOMY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES NEC","THROMBOEMBOLECTOMY","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES NEC","VASCULAR GRAFT","VASCULAR BYPASS GRAFT",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES NEC","VASCULAR GRAFT","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Surgical and medical procedures","VASCULAR THERAPEUTIC PROCEDURES NEC","","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Surgical and medical procedures","","","",309,361,2293,2263,2602,2624,5226,11.9,13.8,-1.9,0.9,5.5
"Vascular disorders","ANEURYSMS AND ARTERY DISSECTIONS","AORTIC ANEURYSMS AND DISSECTIONS","AORTIC ANEURYSM",4,4,2598,2620,2602,2624,5226,0.2,0.2,0,1,1.3
"Vascular disorders","ANEURYSMS AND ARTERY DISSECTIONS","AORTIC ANEURYSMS AND DISSECTIONS","AORTIC ANEURYSM RUPTURE",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Vascular disorders","ANEURYSMS AND ARTERY DISSECTIONS","AORTIC ANEURYSMS AND DISSECTIONS","",4,6,2598,2618,2602,2624,5226,0.2,0.2,-0.1,0.7,1.6
"Vascular disorders","ANEURYSMS AND ARTERY DISSECTIONS","","",4,6,2598,2618,2602,2624,5226,0.2,0.2,-0.1,0.7,1.6
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","AORTIC NECROSIS AND VASCULAR INSUFFICIENCY","AORTIC STENOSIS",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","AORTIC NECROSIS AND VASCULAR INSUFFICIENCY","LERICHE SYNDROME",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","AORTIC NECROSIS AND VASCULAR INSUFFICIENCY","",5,1,2597,2623,2602,2624,5226,0.2,0,0.2,5,2.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","NON-SITE SPECIFIC NECROSIS AND VASCULAR INSUFFICIENCY NEC","ARTERIAL OCCLUSIVE DISEASE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","NON-SITE SPECIFIC NECROSIS AND VASCULAR INSUFFICIENCY NEC","ARTERIOSCLEROSIS",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","NON-SITE SPECIFIC NECROSIS AND VASCULAR INSUFFICIENCY NEC","",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","ARTERIAL STENOSIS LIMB",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","ATHEROSCLEROSIS OBLITERANS",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","DIABETIC VASCULAR DISORDER",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","EXTREMITY NECROSIS",4,5,2598,2619,2602,2624,5226,0.2,0.2,0,0.8,1.4
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","FEMORAL ARTERIAL STENOSIS",14,4,2588,2620,2602,2624,5226,0.5,0.2,0.4,3.5,4.5
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","FEMORAL ARTERY OCCLUSION",7,9,2595,2615,2602,2624,5226,0.3,0.3,-0.1,0.8,1.7
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","ILIAC ARTERY STENOSIS",2,3,2600,2621,2602,2624,5226,0.1,0.1,0,0.7,1.2
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","INTERMITTENT CLAUDICATION",16,13,2586,2611,2602,2624,5226,0.6,0.5,0.1,1.2,2.1
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","ISCHAEMIC LIMB PAIN",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","PERIPHERAL ISCHAEMIA",12,9,2590,2615,2602,2624,5226,0.5,0.3,0.1,1.3,2
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","PERIPHERAL OCCLUSIVE DISEASE",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","PERIPHERAL VASCULAR DISORDER",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","SUBCLAVIAN ARTERY STENOSIS",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","PERIPHERAL VASOCONSTRICTION, NECROSIS AND VASCULAR INSUFFICIENCY","",62,51,2540,2573,2602,2624,5226,2.4,1.9,0.4,1.2,3.2
"Vascular disorders","ARTERIOSCLEROSIS, STENOSIS, VASCULAR INSUFFICIENCY AND NECROSIS","","",69,55,2533,2569,2602,2624,5226,2.7,2.1,0.6,1.3,3.5
"Vascular disorders","CARDIAC DISORDER SIGNS AND SYMPTOMS","CARDIAC DISORDERS NEC","SHOCK",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","CARDIAC DISORDER SIGNS AND SYMPTOMS","CARDIAC DISORDERS NEC","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","CARDIAC DISORDER SIGNS AND SYMPTOMS","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","DECREASED AND NONSPECIFIC BLOOD PRESSURE DISORDERS AND SHOCK","CIRCULATORY COLLAPSE AND SHOCK","SHOCK",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Vascular disorders","DECREASED AND NONSPECIFIC BLOOD PRESSURE DISORDERS AND SHOCK","CIRCULATORY COLLAPSE AND SHOCK","",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Vascular disorders","DECREASED AND NONSPECIFIC BLOOD PRESSURE DISORDERS AND SHOCK","VASCULAR HYPOTENSIVE DISORDERS","HYPOTENSION",4,5,2598,2619,2602,2624,5226,0.2,0.2,0,0.8,1.4
"Vascular disorders","DECREASED AND NONSPECIFIC BLOOD PRESSURE DISORDERS AND SHOCK","VASCULAR HYPOTENSIVE DISORDERS","",4,5,2598,2619,2602,2624,5226,0.2,0.2,0,0.8,1.4
"Vascular disorders","DECREASED AND NONSPECIFIC BLOOD PRESSURE DISORDERS AND SHOCK","","",6,7,2596,2617,2602,2624,5226,0.2,0.3,0,0.9,1.6
"Vascular disorders","EMBOLISM AND THROMBOSIS","NON-SITE SPECIFIC EMBOLISM AND THROMBOSIS","EMBOLISM",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Vascular disorders","EMBOLISM AND THROMBOSIS","NON-SITE SPECIFIC EMBOLISM AND THROMBOSIS","THROMBOSIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","EMBOLISM AND THROMBOSIS","NON-SITE SPECIFIC EMBOLISM AND THROMBOSIS","",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","ARTERIAL THROMBOSIS LIMB",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","DEEP VEIN THROMBOSIS",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","ILIAC ARTERY THROMBOSIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","THROMBOPHLEBITIS",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","VENOUS THROMBOSIS LIMB",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","EMBOLISM AND THROMBOSIS","PERIPHERAL EMBOLISM AND THROMBOSIS","",9,4,2593,2620,2602,2624,5226,0.3,0.2,0.2,2.3,2.5
"Vascular disorders","EMBOLISM AND THROMBOSIS","","",11,6,2591,2618,2602,2624,5226,0.4,0.2,0.2,1.8,2.4
"Vascular disorders","LYMPHATIC VESSEL DISORDERS","LYMPHANGIOPATHIES","LYMPHOSTASIS",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","LYMPHATIC VESSEL DISORDERS","LYMPHANGIOPATHIES","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","LYMPHATIC VESSEL DISORDERS","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","MICROBIOLOGY AND SEROLOGY INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","ATHEROSCLEROSIS OBLITERANS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","MICROBIOLOGY AND SEROLOGY INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Vascular disorders","MICROBIOLOGY AND SEROLOGY INVESTIGATIONS","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
